"X1","X2015","X2020","NOGA6","NOGA2.x","NOGA1","Name","DeltaP5b","Wgroup","Cluster","Sektortext","Dienstleistungslevel","Dlnum","Produktionslevel","Owncat","Owncattxt"
"154","613","543","201100","20","2","Herstellung von Industriegasen","-""11","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"155","540","259","201200","20","2","Herstellung von Farbstoffen und Pigmenten","-""52","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"156","442","474","201300","20","2","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","7","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"157","3688","3817","201400","20","2","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"158","135","155","201500","20","2","Herstellung von Düngemitteln und Stickstoffverbindungen","15","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"159","1968","1963","201600","20","2","Herstellung von Kunststoffen in Primärformen","","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"160","52","40","201700","20","2","Herstellung von synthetischem Kautschuk in Primärformen","-""23","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"161","1565","1613","202000","20","2","Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln","3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"162","4333","4043","203000","20","2","Herstellung von Anstrichmitteln, Druckfarben und Kitten","-""7","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"163","1575","1702","204100","20","2","Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln","8","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"164","4729","4845","204200","20","2","Herstellung von Körperpflegemitteln und Duftstoffen","2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"165","381","375","205100","20","2","Herstellung von pyrotechnischen Erzeugnissen","-""2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"166","1150","1050","205200","20","2","Herstellung von Klebstoffen","-""9","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"167","1961","2262","205300","20","2","Herstellung von ätherischen Ölen","15","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"168","4924","4760","205900","20","2","Herstellung von sonstigen chemischen Erzeugnissen a. n. g.","-""3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"169","416","334","206000","20","2","Herstellung von Chemiefasern","-""20","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"170","10181","12502","211000","21","2","Herstellung von pharmazeutischen Grundstoffen","23","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"171","34447","36164","212000","21","2","Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen","5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x2","Chemie/Pharma"
"172","111","94","221100","22","2","Herstellung und Runderneuerung von Bereifungen","-""15","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"173","1303","1259","221900","22","2","Herstellung von sonstigen Gummiwaren","-""3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"174","3554","3718","222100","22","2","Herstellung von Platten, Folien, Schläuchen und Profilen aus Kunststoffen","5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"175","5179","4338","222200","22","2","Herstellung von Verpackungsmitteln aus Kunststoffen","-""16","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"176","4504","3847","222300","22","2","Herstellung von Baubedarfsartikeln aus Kunststoffen","-""15","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"177","9040","8673","222900","22","2","Herstellung von sonstigen Kunststoffwaren","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"178","150","116","231100","23","2","Herstellung von Flachglas","-""23","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"179","2198","2058","231200","23","2","Veredlung und Bearbeitung von Flachglas","-""6","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"180","315","290","231300","23","2","Herstellung von Hohlglas","-""8","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"181","190","234","231400","23","2","Herstellung von Glasfasern und Waren daraus","23","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"182","1316","1318","231900","23","2","Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschliesslich technischen Glaswaren","","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"183","109","79","232000","23","2","Herstellung von feuerfesten keramischen Werkstoffen und Waren","-""28","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"184","101","153","233100","23","2","Herstellung von keramischen Wand- und Bodenfliesen und -platten","51","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"185","644","581","233200","23","2","Herstellung von Ziegeln und sonstiger Baukeramik","-""10","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"186","336","307","234100","23","2","Herstellung von keramischen Haushaltswaren und Ziergegenständen","-""9","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"187","587","593","234200","23","2","Herstellung von Sanitärkeramik","1","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"188","8","X","234300","23","2","Herstellung von Isolatoren und Isolierteilen aus Keramik","","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"189","356","427","234400","23","2","Herstellung von sonstigen keramischen Erzeugnissen für technische Zwecke","20","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"190","61","42","234900","23","2","Herstellung von sonstigen keramischen Erzeugnissen","-""31","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"191","989","932","235100","23","2","Herstellung von Zement","-""6","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"192","54","50","235200","23","2","Herstellung von Kalk und gebranntem Gips","-""7","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"193","3876","3703","236100","23","2","Herstellung von Erzeugnissen aus Beton, Zement und Kalksandstein für den Bau","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"194","255","236","236200","23","2","Herstellung von Gipserzeugnissen für den Bau","-""7","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"195","1254","1249","236300","23","2","Herstellung von Frischbeton (Transportbeton)","","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"196","152","143","236400","23","2","Herstellung von Mörtel und anderem Beton (Trockenbeton)","-""6","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"197","561","578","236500","23","2","Herstellung von Faserzementwaren","3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"198","30","10","236900","23","2","Herstellung von sonstigen Erzeugnissen aus Beton, Zement und Gips a. n. g.","-""67","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"199","2895","2513","237000","23","2","Be- und Verarbeitung von Naturwerksteinen und Natursteinen a. n. g.","-""13","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"200","791","498","239100","23","2","Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage","-""37","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"201","423","402","239901","23","2","Herstellung von Produkten aus Asphalt","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"202","545","560","239902","23","2","Sonstige Herstellung von sonstigen Erzeugnissen aus nicht metallischen Mineralien a. n. g.","3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"203","1543","1581","241000","24","2","Erzeugung von Roheisen, Stahl und Ferrolegierungen","2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"204","2375","2286","242000","24","2","Herstellung von Stahlrohren, Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"205","312","301","243100","24","2","Herstellung von Blankstahl","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"206","163","147","243200","24","2","Herstellung von Kaltband mit einer Breite von weniger als 600 mm","-""10","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"207","422","681","243300","24","2","Herstellung von Kaltprofilen","61","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"208","183","219","243400","24","2","Herstellung von kaltgezogenem Draht","20","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"209","1375","1308","244100","24","2","Erzeugung und erste Bearbeitung von Edelmetallen","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"210","1664","1596","244200","24","2","Erzeugung und erste Bearbeitung von Aluminium","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"211","74","21","244300","24","2","Erzeugung und erste Bearbeitung von Blei, Zink und Zinn","-""72","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"212","22","94","244400","24","2","Erzeugung und erste Bearbeitung von Kupfer","327","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"213","162","207","244500","24","2","Erzeugung und erste Bearbeitung von sonstigen NE-Metallen","28","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"214","4","","244600","24","2","Aufbereitung von Kernbrennstoffen","-""100","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"215","1344","1164","245100","24","2","Eisengiessereien","-""13","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"216","589","562","245200","24","2","Stahlgiessereien","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"217","1631","1375","245300","24","2","Leichtmetallgiessereien","-""16","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"218","527","364","245400","24","2","Buntmetallgiessereien","-""31","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"219","12128","12536","251100","25","2","Herstellung von Metallkonstruktionen","3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"220","6105","5588","251200","25","2","Herstellung von Ausbauelementen aus Metall","-""8","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"221","988","882","252100","25","2","Herstellung von Heizkörpern und -kesseln für Zentralheizungen","-""11","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"222","490","573","252900","25","2","Herstellung von Sammelbehältern, Tanks u. ä. Behältern aus Metall","17","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"223","75","82","253000","25","2","Herstellung von Dampfkesseln (ohne Zentralheizungskessel)","9","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"224","1404","1491","254000","25","2","Herstellung von Waffen und Munition","6","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"225","4179","3633","255000","25","2","Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen, gewalzten Ringen und pulvermetallurgischen","-""13","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"226","7965","7604","256100","25","2","Oberflächenveredlung und Wärmebehandlung","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"227","27584","27050","256201","25","2","Mechanische Werkstätten","-""2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"228","4082","4036","256202","25","2","Schlossereien","-""1","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"229","674","620","256203","25","2","Schmieden","-""8","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"230","1307","1303","257100","25","2","Herstellung von Schneidwaren und Bestecken aus unedlen Metallen","","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"231","2281","2159","257200","25","2","Herstellung von Schlössern und Beschlägen aus unedlen Metallen","-""5","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"232","7923","7763","257300","25","2","Herstellung von Werkzeugen","-""2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"233","257","283","259100","25","2","Herstellung von Fässern, Trommeln, Dosen, Eimern u. ä. Behältern aus Metall","10","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"234","1159","1158","259200","25","2","Herstellung von Verpackungen und Verschlüssen aus Leichtmetall","","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"235","2406","2293","259300","25","2","Herstellung von Drahtwaren, Ketten und Federn","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"236","1630","1579","259400","25","2","Herstellung von Schrauben und Nieten","-""3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"237","3281","2990","259900","25","2","Herstellung von sonstigen Metallwaren a. n. g.","-""9","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"238","18566","19163","261100","26","2","Herstellung von elektronischen Bauelementen","3","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"239","1172","1119","261200","26","2","Herstellung von bestückten Leiterplatten","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"240","947","1205","262000","26","2","Herstellung von Datenverarbeitungsgeräten und peripheren Geräten","27","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"241","3391","2894","263000","26","2","Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik","-""15","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"242","464","532","264000","26","2","Herstellung von Geräten der Unterhaltungselektronik","15","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"243","15249","16157","265100","26","2","Herstellung von Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen","6","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"244","24782","24267","265201","26","2","Herstellung und Zusammensetzung von Uhren","-""2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"245","661","822","265202","26","2","Herstellung und Zusammensetzung von Grossuhren","24","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"246","11429","9874","265203","26","2","Herstellung und Zusammensetzung von Uhrwerken","-""14","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"247","11080","10577","265204","26","2","Herstellung der Ausstattung von Uhren","-""5","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"248","4360","4385","265205","26","2","Herstellung anderer Uhrenbestandteile","1","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"249","12041","13165","266000","26","2","Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten","9","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"250","4120","4712","267000","26","2","Herstellung von optischen und fotografischen Instrumenten und Geräten","14","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"251","90","96","268000","26","2","Herstellung von magnetischen und optischen Datenträgern","7","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"252","11549","7928","271100","27","2","Herstellung von Elektromotoren, Generatoren und Transformatoren","-""31","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"253","1382","1510","271200","27","2","Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen","9","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"254","499","602","272000","27","2","Herstellung von Batterien und Akkumulatoren","21","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"255","34","28","273100","27","2","Herstellung von Glasfaserkabeln","-""18","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"256","4164","3709","273200","27","2","Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln","-""11","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"257","450","406","273300","27","2","Herstellung von elektrischem Installationsmaterial","-""10","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"258","2378","1936","274000","27","2","Herstellung von elektrischen Lampen und Leuchten","-""19","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"259","3414","3353","275100","27","2","Herstellung von elektrischen Haushaltsgeräten","-""2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"260","34","40","275200","27","2","Herstellung von nichtelektrischen Haushaltsgeräten","18","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"261","9554","9358","279000","27","2","Herstellung von sonstigen elektrischen Ausrüstungen und Geräten a. n. g.","-""2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"262","2009","1928","281100","28","2","Herstellung von Verbrennungsmotoren und Turbinen (ohne Motoren für Luft- und Strassenfahrzeuge)","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"263","1086","978","281200","28","2","Herstellung von hydraulischen und pneumatischen Komponenten und Systemen","-""10","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"264","4491","4779","281300","28","2","Herstellung von Pumpen und Kompressoren a. n. g.","6","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"265","2607","2509","281400","28","2","Herstellung von Armaturen a. n. g.","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"266","4046","4386","281500","28","2","Herstellung von Lagern, Getrieben, Zahnrädern und Antriebselementen","8","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"267","914","739","282100","28","2","Herstellung von Öfen und Brennern","-""19","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"268","5914","5882","282200","28","2","Herstellung von Hebezeugen und Fördermitteln","-""1","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"269","375","284","282300","28","2","Herstellung von Büromaschinen (ohne Datenverarbeitungsgeräte und periphere Geräte)","-""24","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"270","1252","1154","282400","28","2","Herstellung von handgeführten Werkzeugen mit Motorantrieb","-""8","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"271","4342","4450","282500","28","2","Herstellung von kälte- und lufttechnischen Erzeugnissen, nicht für den Haushalt","2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"272","11843","13036","282900","28","2","Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.","10","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"273","973","908","283000","28","2","Herstellung von land- und forstwirtschaftlichen Maschinen","-""7","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"274","8158","7423","284100","28","2","Herstellung von Werkzeugmaschinen für die Metallbearbeitung","-""9","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"275","5408","5756","284900","28","2","Herstellung von sonstigen Werkzeugmaschinen","6","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"276","444","323","289100","28","2","Herstellung von Maschinen für die Metallerzeugung, von Walzwerkseinrichtungen und Giessmaschinen","-""27","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"277","1555","1064","289200","28","2","Herstellung von Bergwerks-, Bau- und Baustoffmaschinen","-""32","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"278","5192","5280","289300","28","2","Herstellung von Maschinen für die Nahrungs- und Genussmittelerzeugung und die Tabakverarbeitung","2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"279","3441","2733","289400","28","2","Herstellung von Maschinen für die Textil- und Bekleidungsherstellung und die Lederverarbeitung","-""21","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"280","2025","2183","289500","28","2","Herstellung von Maschinen für die Papiererzeugung und -verarbeitung","8","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"281","4236","3435","289600","28","2","Herstellung von Maschinen für die Verarbeitung von Kunststoffen und Kautschuk","-""19","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"282","2366","2089","289901","28","2","Herstellung von Maschinen für die Herstellung von Druckerzeugnissen","-""12","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"283","3205","3256","289902","28","2","Sonstige Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige a. n. g.","2","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"284","1207","1505","291000","29","2","Herstellung von Automobilen und Automobilmotoren","25","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"285","1056","1169","292000","29","2","Herstellung von Karosserien, Aufbauten und Anhängern","11","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"286","629","574","293100","29","2","Herstellung elektrischer und elektronischer Ausrüstungsgegenstände für Automobile","-""9","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"287","1844","1353","293200","29","2","Herstellung von sonstigen Teilen und sonstigem Zubehör für Automobile","-""27","","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"288","103","133","301100","30","3","Schiffbau (ohne Boots- und Yachtbau)","29","4","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"289","426","378","301200","30","3","Boots- und Yachtbau","-""11","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"290","4544","5427","302000","30","3","Schienenfahrzeugbau","19","3","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"291","4384","3758","303000","30","3","Luft- und Raumfahrzeugbau","-""14","1","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
"292","483","464","304000","30","3","Herstellung von militärischen Kampffahrzeugen","-""4","2","x","Sekundärsektor (Industrieller Sektor, Produktion)","Keine Dienstleistung","","","x1","Primär/Sekundär"
